"bot"	"statuses_count"	"default_profile"	"default_profile_image"	"friends_count"	"followers_count"	"favourites_count"	"geo_enabled"	"listed_count"	"account_age_hours"	"diversity"	"mean_mins_between_tweets"	"mean_tweet_length"	"mean_retweets"	"reply_rate"
"0"	8455	0	0	2281	12184	91	1	472	70171	0.817518248175	145.090909091	106.264705882	4.64285714286	0
"0"	7365	0	0	496	175	2082	1	5	24555	0.652312599681	181.136054422	75.5472972973	2.85714285714	0.668918918919
"0"	3676	0	0	1682	303	1647	1	15	50596	0.775947281713	4419.84782609	64.6762589928	1.4	0.215827338129
"0"	3535	0	0	281	352	276	1	16	46486	0.709198813056	5207.25899281	101.985714286	1.72222222222	0.285714285714
"0"	5845	0	0	841	579	1250	1	61	71868	0.652463382157	7984.46583851	88.549382716	3.2	0.666666666667
"0"	258	0	0	44	74	0	1	11	40387	0.676307007786	10043.0104712	77.0416666667	1.38888888889	0.229166666667
"0"	27	0	0	108	39	0	1	0	39217	0.831325301205	89217.1428571	76.9333333333	1	0.333333333333
"0"	321	1	0	119	46	59	0	1	40277	0.371855880354	1765.3003003	60.1706586826	1	0.344311377246
"0"	321	1	0	119	45	59	0	1	40277	0.371855880354	1765.3003003	60.1706586826	1	0.344311377246
"0"	321	1	0	119	45	59	0	1	40277	0.371855880354	1765.3003003	60.1706586826	1	0.344311377246
"0"	1082	0	0	250	125	4	1	2	52094	0.706196581197	4774.6011236	111.122905028	1.07692307692	0.0391061452514
"0"	108	0	0	377	82	0	0	1	25594	0.841968911917	18651.2025316	92.0375	1	0.5375
"0"	190	1	0	20	24	0	1	0	28027	0.379268292683	5399.6031746	67.6631578947	1	0.0789473684211
"0"	311	0	0	181	187	30	1	3	38789	0.510922330097	7784.91304348	89.4432432432	1.28571428571	0.0648648648649
"0"	344	0	0	23	60	3	0	2	53409	0.588068181818	10606.8241206	76.06	1	0.97
"0"	23	1	0	34	19	1	0	0	54793	0.508196721311	139469.55	31.4285714286	1	0.238095238095
"0"	3038	0	0	188	107	62	1	8	32424	0.45724059293	1247.64210526	93.9947643979	1	0.0366492146597
"0"	125	0	0	466	171	11	0	0	54215	0.655982905983	30354.2666667	88.1132075472	1	0.839622641509
"0"	202	0	0	147	95	10	1	1	34078	0.624854819977	7505.23952096	82.6011904762	1.26666666667	0.0714285714286
"0"	11604	0	0	1868	1691	14428	1	35	45865	0.678247734139	429.954022989	60.1142857143	2.21621621622	0.554285714286
"0"	978	0	0	214	88	40	1	1	35952	0.536666666667	6296.89673913	76.4108108108	1	0.248648648649
"0"	182	1	0	78	35	89	0	2	37403	0.722033898305	17636.1333333	100.809917355	1.25	0.165289256198
"0"	5684	0	0	1320	1661	18	0	53	58874	0.633142857143	3244.42857143	80.8375634518	2	0.0253807106599
"0"	4379	1	0	387	288	41	1	9	59251	0.647509578544	4694.72959184	90.1065989848	1.18181818182	0.137055837563
"0"	21	0	1	1548	157	0	0	1	37902	0.854700854701	426	68.0476190476	1	0
"0"	978	0	0	392	331	62	0	8	44693	0.43776371308	2788.32183908	102.594285714	1.4	0.0571428571429
"0"	647	0	0	129	99	1	1	9	53632	0.645474137931	7235.96808511	102.402116402	1.75	0.185185185185
"0"	9711	0	0	3915	5186	306	1	218	65548	0.69946332737	4840.032	103.087301587	3.04651162791	0.460317460317
"0"	3170	0	0	1312	891	106	1	30	47468	0.005	1461.13065327	74.05	1.11111111111	0
"0"	301	0	0	706	360	414	0	3	63102	0.763059701493	22731.4516129	82.504	1	0.488
"0"	72	0	0	1617	460	0	1	24	41813	0.597911227154	7853.91549296	100.125	1.2	0.0555555555556
"0"	16	0	0	894	339	0	1	19	41786	0.95652173913	1501.5	108.133333333	1	0.266666666667
"0"	204	0	0	40	39	8	0	1	50141	0.646282973621	10946.0585106	71.2857142857	1	0.693121693122
"0"	128	0	0	20	78	21	0	2	53310	0.670433145009	26134.4380165	80.868852459	1.6	0.590163934426
"0"	1179	0	0	287	206	10	1	9	54775	0.672233820459	5730.21925134	112.60106383	1.53846153846	0.154255319149
"0"	9764	0	0	7650	48049	1618	0	1810	62831	0.587710604559	230.453125	103.92746114	4.96575342466	0.176165803109
"0"	279	0	0	1144	325	0	0	28	46492	0.450518378888	3769.14572864	103.755	1.2	0.035
"0"	1490	0	0	1007	1616	175	0	56	49639	0.551260504202	5838.52459016	92.9430894309	3.025	0.0325203252033
"0"	20	0	0	24	51	0	0	0	49442	0.867469879518	87589.1176471	69.3333333333	2	0.111111111111
"0"	394	0	0	80	29	0	0	1	54957	0.651072124756	14189.6142132	83.1717171717	1.75	0.136363636364
"0"	575	0	0	104	155	0	1	13	55619	0.681024447031	12526.0765027	80.9673913043	2.06666666667	0.505434782609
"0"	4950	0	0	321	404	724	1	39	55829	0.720895522388	1217.94339623	60.48125	1.57142857143	0.18125
"0"	527	0	0	1995	776	2	0	7	55855	0.630456852792	4968.80203046	95.8131313131	1	0.0656565656566
"0"	440	0	0	123	88	2	0	2	63525	0.610983981693	9390.35204082	84.847715736	1	0.289340101523
"0"	10848	0	0	2847	11806	1542	1	730	72697	0.61698440208	605.484126984	88.4173228346	3.97368421053	0.724409448819
"0"	69	1	0	16	13	0	0	0	56766	0.615969581749	47529.5	48.2173913043	1	0.0289855072464
"0"	4680	0	0	650	963	16	1	56	72151	0.644859813084	4220.53246753	90.864516129	1.57142857143	0.316129032258
"0"	66156	0	0	1838	19918	1610	1	1082	68950	0.661904761905	77.2556390977	99.8208955224	5.58823529412	0.597014925373
"0"	1369	0	0	954	337	312	1	16	76034	0.746402877698	5474.85123967	92.4754098361	1.52941176471	0.344262295082
"0"	519	0	0	376	913	101	1	62	78841	0.80926916221	12515.1681416	99.9561403509	2.15151515152	0.394736842105
"1"	14805	0	0	1196	1028	776	1	68	76384	0.692537313433	881.475	74.3580246914	1.5	0.518518518519
"0"	313	0	0	1227	449	14	1	39	76357	0.682142857143	14913.8427673	104.83125	1.4	0.4375
"0"	1421	0	0	1148	716	11	0	34	76153	0.489247311828	6126.41891892	93.4266666667	1.1	0.133333333333
"0"	5912	0	0	569	1103	1121	1	54	75851	0.71757925072	763.9	95.9875776398	1.11764705882	0.633540372671
"0"	5513	0	0	1286	1576	2855	0	94	75731	0.729508196721	2172.50828729	76.8681318681	1.75	0.884615384615
"0"	3914	0	0	567	2047	1092	1	221	75683	0.707466340269	2360.46022727	97.4745762712	3.24489795918	0.333333333333
"0"	894	0	0	122	187	45	1	7	75683	0.593977154725	7671.47826087	80.8486486486	1.1875	0.0648648648649
"0"	5246	1	0	242	27729	789	0	1518	75386	0.668027210884	431.732240437	83.9673913043	21.962962963	0.820652173913
"0"	804	0	0	218	145	301	1	18	75360	0.694695989651	8996.51497006	95.1785714286	1.52631578947	0.369047619048
"1"	1727	0	0	1024	4633	4462	1	326	75329	0.731497418244	2862.13836478	62.33125	13.0344827586	0.49375
"0"	1935	0	0	158	131	57	1	10	75259	0.691214470284	4818.95238095	71.1834319527	1	0.118343195266
"0"	18240	0	0	1889	803	847	1	54	75231	0.744548286604	4048.14754098	63.4838709677	1	0.483870967742
"1"	7219	0	0	3796	7201	7646	1	576	75106	0.72972972973	404.503703704	89.6176470588	5.31818181818	0.580882352941
"0"	20942	0	0	1160	1555	6311	1	150	75007	0.616113744076	115.248648649	90.8387096774	1.16666666667	0.806451612903
"0"	2100	0	0	366	5727	1223	0	429	74815	0.596825396825	4126.45806452	94.7820512821	24.875	0.846153846154
"0"	11185	0	0	981	474	147	1	28	74723	0.709119496855	2456.20779221	73.6129032258	1.11111111111	0.716129032258
"0"	60384	0	0	5728	90651	1987	0	432	74663	0.817073170732	316.584158416	99.8921568627	2.48275862069	0.480392156863
"0"	10980	0	0	1277	1177	4890	0	105	74600	0.612590799031	260.987951807	87.0595238095	1.82352941176	0.666666666667
"0"	160	0	0	164	52	31	0	2	74367	0.668975069252	29039.5197368	95.0392156863	1	0.588235294118
"0"	1380	0	0	183	696	899	1	46	74218	0.798534798535	2967.78813559	82.6806722689	1.77272727273	0.201680672269
"0"	1626	0	0	1065	451	269	1	24	74212	0.837164750958	1574.35643564	115.382352941	1	0.362745098039
"0"	5675	0	0	608	629	305	0	54	74062	0.708563535912	451.435897436	89.3949044586	2.4375	0.566878980892
"0"	4288	0	0	2814	3689	1013	0	201	74036	0.76	818.897637795	101.1015625	2.32352941176	0.4453125
"0"	8446	0	0	3206	188011	1772	1	9491	73947	0.620280474649	372.737113402	97.8358974359	11.7246376812	0.815384615385
"0"	638	0	0	311	346	70	1	41	73853	0.683967704729	7980.68229167	81.829015544	1.10447761194	0.176165803109
"0"	243	0	0	1123	338	29	1	3	73553	0.558659217877	20201.9127517	69.8933333333	1.72727272727	0.0133333333333
"0"	3131	0	0	240	578	9	1	103	73477	0.704519119351	7110.05027933	124.161111111	1.125	0.183333333333
"0"	10187	0	0	2597	6187	1669	1	532	73432	0.777586206897	433.308823529	113.138686131	4.98507462687	0.328467153285
"0"	7033	0	0	1847	2387	81	0	63	73406	0.799163179916	5724.08035714	78.796460177	1.72727272727	0.637168141593
"0"	4175	0	0	956	2649	1271	0	346	73379	0.607883817427	1819.275	80.1358024691	2.71428571429	0.654320987654
"0"	1790	0	0	187	230	530	1	5	73341	0.748858447489	4242.41333333	105.662251656	2.2	0.509933774834
"0"	2853	0	0	779	1676	284	1	103	73302	0.677469135802	2508.7114094	115.273333333	3.07692307692	0.686666666667
"0"	2916	0	0	1200	2996	2107	1	267	73228	0.695238095238	1301.76923077	91.5762711864	4.7	0.635593220339
"0"	6533	0	0	336	830	1248	1	65	73226	0.723004694836	1210.88235294	80.6504854369	2.35714285714	0.553398058252
"0"	3177	0	0	1484	1696	1911	1	152	73168	0.659863945578	3738.94915254	96.6833333333	2.30769230769	0.116666666667
"0"	14412	0	0	3670	5797	1620	1	656	73128	0.656812339332	107.935294118	81.4619883041	1.68965517241	0.654970760234
"0"	4945	0	0	2001	560	1795	1	20	73097	0.768496420048	3283.07207207	90.0625	1.33333333333	0.767857142857
"0"	9608	0	0	1383	7243	10627	1	621	73080	0.776180698152	895.48	90.6732673267	6.23076923077	0.356435643564
"0"	2459	0	0	685	570	88	1	12	73078	0.778452200303	4208.62992126	88.2265625	1	0.0625
"0"	9684	0	0	990	2735	3704	1	174	73071	0.698347107438	2323.85611511	82.6428571429	3.33333333333	0.207142857143
"0"	383	0	0	991	300	61	1	12	73069	0.535606820461	11745.2134831	88.6145251397	1.46666666667	0.162011173184
"0"	16289	0	0	5243	4779	10662	1	407	72987	0.621052631579	751.934782609	88.6989247312	3	0.806451612903
"0"	2052	0	0	990	926	79	1	58	72978	0.821153846154	2280.69444444	95.6972477064	1.58333333333	0.211009174312
"0"	17894	0	0	1977	2204	1307	1	92	72966	0.751937984496	1709.30463576	93.2960526316	1.94117647059	0.177631578947
"0"	9838	0	0	885	8913	5601	1	851	72941	0.643382352941	499.9140625	84.9069767442	7.09677419355	0.790697674419
"0"	9718	0	0	1492	3757	1456	1	302	72910	0.733931240658	242.418181818	86.1024096386	4.0625	0.421686746988
"0"	1600	0	0	809	992	2445	0	90	72906	0.595365418895	1659.58461538	92.7175572519	2.5	0.732824427481
"0"	5233	0	0	3717	3566	896	1	198	72901	0.639889196676	1689.02298851	68.7485714286	1.73684210526	0.354285714286
"0"	7278	0	0	2001	1661	3151	1	108	72895	0.694117647059	1801.73595506	89.8715083799	1.79166666667	0.268156424581
"0"	20102	0	0	3965	5841	2261	0	491	72894	0.74693877551	489.09	130.237623762	3.57142857143	0.217821782178
"0"	1880	0	0	1207	351	1048	1	19	72855	0.797427652733	4790.44262295	80.8709677419	1.25	0.564516129032
"0"	15366	0	0	184	817	31371	0	109	72843	0.779761904762	394.333333333	90.0526315789	1	0.394736842105
"0"	17603	0	0	1527	876	2844	1	91	72831	0.755244755245	994.513513514	70.2894736842	1.25	0.447368421053
"0"	5924	0	0	858	1205	850	1	131	72804	0.708045977011	1647.01694915	79.3595505618	151.652173913	0.730337078652
"0"	2216	0	0	340	122	210	1	11	72759	0.594524119948	626.726190476	100.828402367	1.14285714286	0.686390532544
"0"	4053	0	0	220	1396699	19	0	5677	72752	0.692160611855	1091.25233645	113.092592593	7.76811594203	0.388888888889
"0"	676	0	0	874	679	672	1	22	72751	0.636919315403	13875.7092199	93.2042253521	1.96875	0.478873239437
"0"	22672	0	0	1857	6390	4589	1	388	72739	0.723684210526	329.929936306	82.9113924051	6.14285714286	0.506329113924
"0"	8373	0	0	2256	2106	237	1	150	72720	0.738950276243	1135	102.038709677	1.58064516129	0.361290322581
"0"	735	0	0	400	443	177	1	23	72676	0.766375545852	9078.46808511	86.1894736842	1.41666666667	0.336842105263
"0"	1175	0	0	157	276	36	1	25	72675	0.627881448957	3698.11458333	92.689119171	1.2	0.678756476684
"0"	1496	0	0	1262	391	137	1	27	72635	0.727044025157	1445.50625	82.0683229814	1.44827586207	0.198757763975
"0"	7187	0	0	2001	1145	2892	1	71	72628	0.72049689441	1223.89333333	89.4078947368	1.5	0.75
"0"	104781	0	0	36107	79081	589	1	2117	72528	0.474160206718	254.00625	78.5838509317	1.85294117647	0.316770186335
"0"	5373	0	0	859	1968	2265	1	65	72511	0.751308900524	3527.35483871	88.4603174603	3.25925925926	0.0793650793651
"0"	1135	1	0	1036	4582	12	1	412	72363	0.741176470588	7715.07462687	102.051851852	5.67605633803	0.244444444444
"0"	1765	0	0	1870	2733	243	1	239	72348	0.744881889764	1889.48550725	88.2158273381	9.41379310345	0.374100719424
"0"	828	0	0	255	1078	275	1	27	72313	0.710084033613	3634.37755102	94.2626262626	1.18181818182	0.666666666667
"0"	8696	0	0	1321	1838	258	1	137	72292	0.753993610224	2608.71014493	103.542857143	1.5	0.842857142857
"0"	11393	0	0	820	976	3230	0	80	72200	0.566838046272	1446.95833333	107.656804734	3.14285714286	0.230769230769
"0"	1038	0	0	578	510	119	1	11	72177	0.679802955665	4616.00763359	74.9621212121	1.25	0.401515151515
"0"	2186	0	0	857	561	266	1	38	72124	0.777618364419	4065.75	104.926174497	2.5	0.389261744966
"1"	58	0	0	82	49	1	0	0	72102	0.791443850267	55405.5087719	52.275862069	1	0.0862068965517
"0"	8303	0	0	1990	1623	9139	1	126	72060	0.799076212471	322	104.340425532	2.51428571429	0.446808510638
"0"	37369	0	0	1234	3398	9284	1	335	72049	0.583016476553	131.809248555	82.6781609195	3.88888888889	0.931034482759
"0"	239	0	0	156	34	4	1	0	72008	0.557983193277	12447.637037	79.7205882353	2.25	0.183823529412
"0"	2161	0	0	526	1063	3060	1	95	71999	0.626943005181	874.033707865	67.1787709497	1.1	0.648044692737
"0"	19475	0	0	3102	3063	275	0	49	71964	0.437673130194	999.210526316	103.850746269	1	0.0373134328358
"0"	25660	0	0	1043	7405	1715	1	531	71963	0.605294825511	116.650537634	86.2245989305	4.05263157895	0.764705882353
"0"	7894	0	0	949	8797	945	1	679	71913	0.576923076923	149.819672131	108.255434783	6.18181818182	0.728260869565
"0"	6652	0	0	2000	585	38	0	25	71885	0.784122562674	551.279069767	123.121387283	1.5	0.115606936416
"0"	2314	0	0	609	621	266	1	65	71884	0.699140401146	678.086956522	104.395683453	1.65789473684	0.546762589928
"0"	50887	0	0	2726	5080	2662	0	325	71865	0.686217008798	74.8815789474	109.098039216	2.69230769231	0.732026143791
"0"	3686	0	0	1306	2059	961	1	167	71837	0.764468371467	707.3	99.1739130435	4.15789473684	0.490683229814
"0"	11505	0	0	5898	7178	9097	1	130	71814	0.714285714286	169.546511628	83	2.66666666667	0.804597701149
"0"	1817	0	0	158	494	353	1	38	71810	0.690444145357	4872.54421769	84.3716216216	1.65517241379	0.331081081081
"0"	1157	1	0	512	343	1	1	10	71718	0.582919563059	16105.6040609	103.873737374	1	0.419191919192
"0"	743	0	0	734	279	229	0	18	71690	0.638860630722	13413.9015544	107.128865979	1.21428571429	0.628865979381
"0"	803	0	0	439	162	10	0	10	71665	0.758122743682	16230.9747899	77.0083333333	1	0.65
"0"	3205	0	0	429	1135	4682	0	102	71641	0.718232044199	4361.10185185	85.9724770642	3.28571428571	0.587155963303
"0"	2778	0	0	2001	1572	2304	1	30	71602	0.764367816092	3300.89285714	80.6170212766	1.07692307692	0.170212765957
"0"	10060	0	0	937	981	497	1	66	71484	0.648076923077	887.445544554	107.921568627	1	0.0490196078431
"0"	8533	0	0	695	631	20	1	35	71469	0.604316546763	8230.46629213	69.4078212291	1	0.31843575419
"0"	8008	0	0	3066	3173	768	1	324	71434	0.582417582418	978.304054054	92.2080536913	1.67857142857	0.0805369127517
"0"	4198	1	0	209	137	192	1	12	71350	0.650769230769	682.18705036	93.7857142857	1	0.435714285714
"0"	4543	0	0	771	993	226	1	88	71311	0.732122587968	3255.69398907	81.4456521739	2.47619047619	0.603260869565
"0"	2194	0	0	990	515	108	1	24	71300	0.685649202733	3081.88888889	83.6157894737	1.4	0.173684210526
"0"	2544	0	0	927	396	226	0	15	71278	0.69696969697	12765.6956522	86.8333333333	1	0.791666666667
"1"	1216	0	0	1771	874	128	0	46	71275	0.691516709512	1416.22807018	94.8779069767	4.73076923077	0.651162790698
"0"	9988	0	0	1543	1681	2217	1	161	71134	0.537290715373	407.560810811	78.9731543624	1.33333333333	0.228187919463
"0"	13363	0	0	189	353	1317	1	27	71089	0.717717717718	629.604166667	81.6275862069	1.4	0.31724137931
"0"	5188	0	0	633	1284	306	1	75	70980	0.700137551582	1877.20886076	90.4465408805	1.72727272727	0.503144654088
"0"	27178	0	0	10542	13751	1224	0	780	70853	0.767080745342	348.366666667	97.6446280992	2.78571428571	0.107438016529
"0"	3888	0	0	970	951	2199	1	67	70846	0.653225806452	470.361111111	118	2.28571428571	0.937931034483
"0"	44388	0	0	4165	45581	4450	0	1038	70832	0.682835820896	266.652631579	82.7604166667	11.8372093023	0.197916666667
"0"	789	0	0	738	351	16	0	44	70725	0.766578249337	11947.047619	82.3176470588	1.84210526316	0.0588235294118
"0"	5058	0	0	1003	493	1331	1	14	70716	0.645480225989	2636.98657718	81.0666666667	1	0.313333333333
"0"	4060	0	0	1999	1086	8182	0	29	70641	0.642445213379	8729.68783069	82.6157894737	1.33333333333	0.373684210526
"0"	4909	0	0	584	166	39	0	13	70631	0.691312384473	866.165217391	85.3534482759	1	0.0431034482759
"0"	869	0	0	1006	272	886	0	19	70619	0.736966824645	10843.9156627	118.130952381	1.22222222222	0.678571428571
"0"	1485	0	0	708	158	211	0	12	70541	0.708333333333	1454.04444444	87.3977900552	1.57142857143	0.165745856354
"0"	17939	0	0	1999	674	1238	1	36	70470	0.714673913043	96.4817073171	82.8848484848	1	0.387878787879
"0"	12903	0	0	15843	37332	385	1	618	70375	0.420716112532	449.186170213	98.5396825397	1.14285714286	0.0952380952381
"0"	3887	0	0	1972	983	384	0	20	70365	0.632711621234	68.9936305732	82.0443037975	1.83333333333	0.310126582278
"0"	3172	0	0	451	564	4290	0	39	70285	0.768240343348	6366.33333333	96.6538461538	1.8	0.769230769231
"0"	786	0	0	1997	444	51	0	9	70250	0.825203252033	16078.2340426	102.145833333	1.25	0.6875
"0"	271	0	0	126	62	3	0	2	70240	0.741379310345	24589.0396825	75.2047244094	3	0.157480314961
"0"	5266	0	0	731	2417	5334	1	144	70206	0.718820861678	1092.38947368	102.041666667	3.16	0.395833333333
"0"	6162	0	0	1011	521	4	1	37	70204	0.610108303249	785.937106918	75.78125	1.59259259259	0.3125
"0"	1572	0	0	1436	4568	6	1	138	70155	0.6953125	13289.7888199	88.7654320988	1.76666666667	0.611111111111
"0"	24554	0	0	530	3177	1803	0	321	70136	0.625607779579	194.325757576	98.8872180451	2.7037037037	0.142857142857
"0"	13513	0	0	662	943	2203	1	108	70130	0.57950065703	1139.20253165	92.3962264151	4	0.754716981132
"0"	4569	0	0	596	397	783	1	16	70118	0.476616915423	4225.84210526	96.4476744186	1.25	0.255813953488
"0"	13365	0	0	1056	1513	12712	0	131	70084	0.634651600753	99.6148148148	57.7647058824	4.22222222222	0.764705882353
"0"	2150	0	0	1755	475	13	1	15	70060	0.31453362256	5642.48333333	91.6685082873	1.125	0.00552486187845
"0"	3708	0	0	384	155	151	1	3	69974	0.750684931507	6648.84210526	73	2	0.0779220779221
"0"	30334	0	0	5480	7371	25	0	361	69943	0.637168141593	729.689655172	96.4628571429	1.81818181818	0.457142857143
"0"	428	0	0	424	302	3	1	22	69873	0.64413938754	15594.1405405	104.166666667	1.16666666667	0.102150537634
"0"	802	0	0	713	496	267	1	33	69837	0.649499284692	2672.80606061	85.6927710843	1.94736842105	0.548192771084
"0"	209	0	0	328	193	2	1	7	69750	0.641988950276	15105.4408602	93.577540107	1.2	0.256684491979
"0"	2781	0	0	414	764	1007	0	70	69703	0.636822194199	6398.00591716	82.0882352941	2	0.735294117647
"0"	8404	0	0	3255	3229	307	0	97	69702	0.715986394558	2009.3553719	81.9918032787	1.88	0.409836065574
"0"	344	0	0	319	215	58	0	8	69700	0.689167974882	23888.3283582	101.244444444	1.54545454545	0.488888888889
"0"	681	0	0	316	128	61	1	7	69674	0.640661938534	9886.34391534	91.0368421053	2.8	0.389473684211
"0"	867	0	0	263	317	65	1	20	69671	0.731861198738	14756.0307692	101.702290076	1.58333333333	0.24427480916
"0"	238	1	0	1991	592	29	1	34	69640	0.627218934911	5271.84482759	84.3714285714	2.92	0.72
"0"	6057	0	0	2239	2046	53	1	123	69484	0.485875706215	193.976608187	88.238372093	1	0.25
"0"	2093	0	0	1140	1550	4652	0	68	69462	0.701044386423	627.753012048	98.0419161677	1.97674418605	0.556886227545
"0"	776	0	0	719	142	295	1	13	69294	0.691176470588	4091.25316456	93.8490566038	1.64285714286	0.345911949686
"0"	5028	0	0	1997	611	561	0	53	69259	0.76171875	11484.6382979	95.5208333333	1.25	0.0625
"0"	5946	0	0	1953	792	273	1	57	69256	0.763081395349	245.2890625	100.604651163	1.55555555556	0.15503875969
"0"	777	0	0	117	108	247	0	4	69224	0.713414634146	5660.5978836	76.1842105263	1.16666666667	0.384210526316
"0"	1384	0	0	1855	1073	11	1	64	69175	0.754590984975	2692.1965812	82.313559322	1.9	0.0169491525424
"0"	199	0	0	1995	419	3	1	52	69050	0.727777777778	26213.7662338	72.9870967742	1.66666666667	0.109677419355
"0"	8773	0	0	577	822	1089	0	64	69027	0.635280095352	69.8624338624	92.0684210526	2.3	0.652631578947
"0"	1552	0	0	720	1365	3087	1	149	68955	0.668984700974	1222.56969697	82.9036144578	2.58823529412	0.801204819277
"0"	976	0	0	325	360	44	0	22	68951	0.716198125837	3510.69677419	94.0961538462	1.72222222222	0.0897435897436
"0"	5768	0	0	678	6118	3590	1	669	68933	0.684750733138	1115.58974359	82.1656050955	2.86842105263	0.43949044586
"0"	4546	0	0	1422	1435	859	1	139	68929	0.753164556962	1446.78571429	80.1549295775	2.88888888889	0.352112676056
"0"	10979	0	0	2211	2565	26	1	211	68882	0.522959183673	1777.59210526	87.1558441558	1	0.038961038961
"0"	1363	0	0	521	1178	12	1	43	68866	0.544680851064	3432.51515152	90.5175879397	1.07692307692	0.0502512562814
"0"	6288	0	0	1550	2084	9396	1	110	68687	0.79754601227	802.224137931	101.803418803	1.93548387097	0.333333333333
"0"	1303	0	0	572	493	85	1	28	68599	0.728179551122	2056.37869822	99.1235294118	2.72222222222	0.141176470588
"0"	957	0	0	1450	3725	57	0	270	68523	0.61013986014	4981.23333333	109.32231405	1.73469387755	0.495867768595
"0"	1165	0	0	369	201	480	1	5	68519	0.654353562005	13771.7	88.5496688742	1.14285714286	0.0993377483444
"0"	46483	0	0	1763	3024	3575	0	228	68518	0.622585438336	177.071005917	68.9647058824	1.44444444444	0.7
"0"	1189	0	0	220	261	11	1	9	68401	0.632098765432	818.882022472	100.581005587	1.18181818182	0.804469273743
"0"	2648	0	0	927	172	380	1	3	68399	0.783289817232	3570.78313253	89.9761904762	1.16666666667	0.416666666667
"0"	3462	0	0	1687	705	1326	1	24	68279	0.725761772853	2124.81410256	95.872611465	1.58333333333	0.420382165605
"1"	37	1	0	239	26	3	0	1	68143	0.886524822695	97539.8823529	71.1428571429	1	0.114285714286
"0"	171	1	0	607	151	10	1	6	68106	0.767334360555	32805.733871	98.68	1.42857142857	0.128
"0"	0	0	0	167	15452	84	1	9	68047	0.699398797595	1510.87619048	105.518867925	1.57142857143	0.820754716981
"0"	3138	0	0	216	567	690	1	46	67781	0.700296735905	4829.28873239	92.7762237762	2.97058823529	0.398601398601
"0"	457	0	0	896	774	19	0	54	67755	0.686512758202	14634.9125	102.298136646	1.59090909091	0.229813664596
"0"	32711	0	0	1399	965	0	1	124	67745	0.75826446281	391.091836735	85.7171717172	1.71428571429	0.0505050505051
"0"	4415	0	0	2001	265	4534	0	9	67691	0.189903846154	484.529100529	116.310526316	1.4	0.0105263157895
"0"	211	0	0	2619	3133	10	0	244	67660	0.732696897375	20656.109375	85.8031088083	5.11475409836	0.113989637306
"0"	12088	0	0	1254	2561	179	1	118	67638	0.696090794451	458.24516129	91.2820512821	1.31578947368	0.346153846154
"0"	3224	0	0	388	553	388	1	57	67617	0.655596555966	2006.90810811	77.4139784946	1.64285714286	0.52688172043
"0"	3123	0	0	469	267	16481	1	19	67615	0.813253012048	1768.71794872	91.475	3.42857142857	0.725
"0"	712	0	0	126	70	39	0	3	67577	0.642953020134	17210.4759036	75.6047904192	1	0.670658682635
"0"	906	0	0	456	74	124	0	0	67543	0.729651162791	3207.625	71.4710743802	2.75	0.0495867768595
"0"	2905	0	0	3181	6937	256	1	87	67530	0.637764932563	2355.62962963	96.7155963303	1.8125	0.48623853211
"0"	2773	0	0	324	692	248	0	60	67449	0.733595800525	3209.12883436	100.475609756	2.80487804878	0.34756097561
"0"	972	0	0	458	254	3	1	8	67444	0.727524204703	13140.8625	84.149068323	2.2	0.11801242236
"0"	3447	0	0	748	854	1909	0	87	67411	0.549773755656	1596.33879781	103.25	2.625	0.766304347826
"0"	5802	0	0	1140	1779	36	1	137	67373	0.626309662398	923.818181818	96.0395480226	1.39130434783	0.0112994350282
"0"	6416	0	0	522	302	738	1	13	67346	0.699044585987	897.847826087	96.9352517986	1.05882352941	0.179856115108
"0"	36030	0	0	904	2180	19112	1	108	67341	0.596899224806	72.1835443038	68.7358490566	5	0.471698113208
"0"	2953	0	0	956	1790	639	1	235	67297	0.676136363636	799.657534247	87.5238095238	1.45714285714	0.414965986395
"0"	513	0	0	195	59	176	0	6	67279	0.600823045267	4136.66225166	75.4407894737	1.2	0.697368421053
"0"	5994	0	0	909	2000	126	1	44	67270	0.60421286031	2697.04972376	93.8351648352	1.125	0.214285714286
"0"	412	0	0	1698	311	22	1	39	67214	0.761290322581	10273.7407407	88.3312883436	1.2380952381	0.165644171779
"0"	565	1	0	281	91	22	1	4	67154	0.705185185185	7315.62580645	88.9294871795	1.8	0.435897435897
"0"	1140	0	0	544	346	5	1	17	67106	0.704584040747	9670.19607843	65.1883116883	2.52941176471	0.331168831169
"0"	4473	0	0	590	1484	4	1	88	67084	0.668235294118	3959.85227273	99.2937853107	1.65517241379	0.468926553672
"0"	6874	0	0	765	786	232	0	36	67078	0.79683972912	4989.29473684	83.8333333333	1.11111111111	0.489583333333
"0"	225	0	0	797	409	712	0	18	67061	0.759550561798	9311.68333333	103.917127072	1.375	0.0441988950276
"0"	463	1	0	375	415	193	0	24	67044	0.699435028249	6135.22352941	104.725146199	2.22	0.298245614035
"0"	10553	0	0	391	641	3242	1	51	67017	0.683443708609	773.245714286	91.9034090909	1.18181818182	0.721590909091
"0"	2798	0	0	440	703	586	1	53	66992	0.627577319588	2113.32947977	98.6954022989	2.625	0.770114942529
"0"	3042	0	0	789	268	1109	0	13	66987	0.793258426966	793.010204082	103.04040404	1.5	0.808080808081
"0"	2685	1	0	2001	789	1771	1	40	66980	0.595300261097	1171.7278481	115.465408805	1.16666666667	0.691823899371
